def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(WIN32),
def(WSDEBUG_TRACE),
True,
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(PROTO),
def(_WIN32),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(WSDEBUG),
