def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(PROTO),
def(DEBUG),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
True,
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
!def(FEAT_RIGHTLEFT),
