def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(DEBUG),
def(FEAT_TOOLBAR),
True,
!def(FEAT_PROFILE),
def(_WIN32),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(__MINT__),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
