def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
True,
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(PROTO),
def(PROTO),
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
