def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_GUI_W32),
def(FEAT_FLOAT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(WIN32),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
True,
def(PROTO),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(INET_SOCKETS),
