def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
True,
def(PROTO),
def(MAIN),
def(DEBUG),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
