def(MAIN),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(PROTO),
True,
def(FEAT_PROFILE),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_GUI_W32),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(__MINT__),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
