def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(FEAT_CLIPBOARD),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
True,
def(WSDEBUG_SENSE),
def(PROTO),
!def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(NBDEBUG),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
