def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(__BORLANDC__),
True,
