def(WSDEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(WIN32),
!def(FEAT_GUI_GTK),
def(MAIN),
def(DEBUG),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(PROTO),
def(FEAT_BEVAL),
True,
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
