def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(WIN32),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(PROTO),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(_WIN32),
def(FEAT_TERMRESPONSE),
True,
