def(FEAT_GUI),
def(_WIN32),
def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
def(WIN32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
