def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(_WIN32),
def(WIN32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(MAIN),
