def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
True,
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(PROTO),
def(WSDEBUG),
!def(INET_SOCKETS),
