def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(PROTO),
def(WSDEBUG),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(DEBUG),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
True,
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(PROTO),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
