def(MAIN),
def(DEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL_GUI),
def(FEAT_FKMAP),
def(FEAT_FLOAT),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_RIGHTLEFT),
def(__MINT__),
def(UNIX),
!def(FEAT_PROFILE),
def(PROTO),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(UNIX),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
True,
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
