def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_TERMTRUECOLOR),
def(NBDEBUG),
True,
!def(NO_CONSOLE),
def(WIN32),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_BEVAL),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
