def(MAIN),
def(FEAT_FKMAP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
!def(UNIX),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(_WIN32),
!def(FEAT_PROFILE),
def(PROTO),
def(UNIX),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_FLOAT),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
