def(FEAT_GUI),
def(DEBUG),
True,
def(MAIN),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_CLIPBOARD),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMTRUECOLOR),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
