def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(DEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(MAIN),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
True,
!def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
