def(FEAT_TERMRESPONSE),
!def(UNIX),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(NBDEBUG),
def(FEAT_BEVAL_GUI),
!def(FEAT_PROFILE),
def(MAIN),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(UNIX),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
True,
