def(MAIN),
def(PROTO),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(DEBUG),
def(NBDEBUG),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(_WIN32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
