def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
True,
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(PROTO),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(DEBUG),
def(MAIN),
