def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_TRACE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(PROTO),
def(PROTO),
def(JUMPLIST_ROTATE),
True,
def(FEAT_GUI_GTK),
