def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(RISCOS),
True,
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(RISCOS),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(NBDEBUG),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
