def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(NBDEBUG),
def(WIN32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(MAIN),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(_WIN32),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
True,
!def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
