def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(__MINT__),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_PROFILE),
def(DEBUG),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
def(FEAT_GUI_W32),
