def(WSDEBUG),
def(__MINT__),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(MAIN),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
True,
def(PROTO),
def(DEBUG),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
