def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
