def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
True,
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(PROTO),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
!def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
