def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(NBDEBUG),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(__MINT__),
!def(FEAT_PROFILE),
