def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
!def(PROTO),
!def(NO_CONSOLE),
def(PROTO),
True,
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
