def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
True,
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(PROTO),
def(DEBUG),
