def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
True,
!def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
