def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(__MINT__),
True,
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_PROFILE),
def(_WIN32),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(PROTO),
