def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(INET_SOCKETS),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(NO_CONSOLE),
!def(INET_SOCKETS),
