def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_MBYTE),
!def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
!def(RISCOS),
def(RISCOS),
def(DEBUG),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(PROTO),
