!def(NO_CONSOLE),
def(DEBUG),
!def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
True,
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
