def(FEAT_TERMRESPONSE),
def(NBDEBUG),
True,
!def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(WIN32),
def(FEAT_TOOLBAR),
def(MAIN),
def(__MINT__),
def(DEBUG),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
