def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
True,
def(_WIN32),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(MAIN),
