def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(WIN32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
