def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
True,
def(WIN32),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(INET_SOCKETS),
