def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(RISCOS),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(EBCDIC),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(PROTO),
!def(FEAT_MBYTE),
!def(EBCDIC),
!def(FEAT_BEVAL),
!def(RISCOS),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
