def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
True,
!def(PROTO),
def(DEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
