def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
True,
def(DEBUG),
def(__MINT__),
def(MAIN),
def(_WIN32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
