def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
True,
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(PROTO),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(NBDEBUG),
def(__BORLANDC__),
def(PROTO),
