def(NBDEBUG),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_SENSE),
True,
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
