def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
True,
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(MAIN),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(INET_SOCKETS),
