def(WSDEBUG),
def(FEAT_TOOLBAR),
True,
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(DEBUG),
def(NBDEBUG),
def(FEAT_GUI_GTK),
