def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(MAIN),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(PROTO),
def(_WIN32),
def(NBDEBUG),
