def(JUMPLIST_ROTATE),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(__MINT__),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(WSDEBUG),
def(MAIN),
!def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(FEAT_TOOLBAR),
