def(INET_SOCKETS),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(PROTO),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
