def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(RISCOS),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(FEAT_MBYTE),
def(EBCDIC),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(RISCOS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
!def(EBCDIC),
def(__BORLANDC__),
True,
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
