def(WSDEBUG_SENSE),
def(WSDEBUG),
def(NBDEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
