def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
True,
def(MCH_WRITE_DUMP),
