def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
!def(INET_SOCKETS),
def(_WIN32),
def(__MINT__),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(MAIN),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(INET_SOCKETS),
def(WIN32),
True,
def(WSDEBUG),
