def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(_WIN32),
True,
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(MAIN),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_FKMAP),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
