def(MAIN),
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(WSDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(DEBUG),
def(PROTO),
!def(INET_SOCKETS),
def(_WIN32),
def(__MINT__),
def(FEAT_CLIPBOARD),
