def(INET_SOCKETS),
def(DEBUG),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(NBDEBUG),
True,
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
