def(FEAT_MBYTE),
True,
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(__BORLANDC__),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(PROTO),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_GTK),
