def(NBDEBUG),
True,
def(INET_SOCKETS),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(PROTO),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(WSDEBUG),
