def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_EMACS_TAGS),
def(FEAT_RIGHTLEFT),
!def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
True,
def(RISCOS),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_EMACS_TAGS),
def(DEBUG),
!def(RISCOS),
def(PROTO),
def(FEAT_GUI_GTK),
