def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
!def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(DEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(__BORLANDC__),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(RISCOS),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
