def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_TOOLBAR),
!def(PROTO),
def(NBDEBUG),
def(FEAT_GUI),
def(LESSTIF_VERSION),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
